"","ATS.VI","TKA.VI","POST.VI","DOC.VI","AMAG.VI","UQA.VI","LNZ.VI","VER.VI","SEM.VI","WXF.VI","OMV.VI","SBO.VI","RBI.VI","AGR.VI","FLU.VI","WOL.VI","PYT.VI","CAI.VI","EBS.VI","VIG.VI","IIA.VI","STR.VI","ROS.VI","ZAG.VI"
"730",23.51,7.77,38.450001,47.5,51.490002,8.901,99.099998,19.915001,23.639999,1.46,52.759998,79.18,30.155001,25.262501,33.744999,11.884671,18.379999,25.195,36.599998,25.700001,20.4,32.900002,54.439999,10.53
"731",22.035,7.88,38.035,45.900002,50.75,8.81,96.919998,19.764999,22.299999,1.439,52.66,77.370003,29.66,25.487499,33.744999,11.894178,18.674999,24.995001,35.98,25.565001,20.4,32.535,54.900002,10.3
"732",20.945,7.917,37.700001,46.419998,50.400002,8.7,96.410004,19.91,22.5,1.453,53.16,75.339996,29.280001,25.625,33.355,12.483658,18.42,24.825001,35.049999,24.879999,20.200001,33,53.5,9.92
"733",21.809999,7.9,37.950001,47.889999,50.099998,8.712,98.120003,19.950001,23.295,1.429,52.490002,77.050003,29.5,25.7875,33.700001,12.49792,19.42,25,35.799999,25.264999,20.24,32.424999,52.650002,9.801
"734",21.809999,7.9,37.950001,47.889999,50.099998,8.712,98.120003,19.950001,23.295,1.429,52.490002,77.050003,29.5,25.7875,33.700001,12.49792,19.42,25,35.799999,25.264999,20.24,32.424999,52.650002,9.801
"735",22.620001,8.007,37.740002,48.485001,48.75,8.62,100,20.105,23.045,1.435,53.75,78.529999,29.815001,25.6875,33.709999,12.426612,18.9,25,35.634998,25.18,20.200001,32.555,52.799999,9.892
"736",24.35,7.846,37.834999,48,48,8.658,101.400002,20.375,24.195,1.45,52.599998,80.349998,29.52,25.450001,33.5,12.364811,18.535,24.940001,35.799999,25.02,20.4,32.75,51.799999,9.608
"737",23.200001,7.747,37.400002,47.505001,47.490002,8.626,99.879997,20.07,23.6,1.45,51.5,78.440002,29.6,25.35,32.915001,12.122364,18.290001,24.645,35.200001,24.889999,20.280001,32.990002,51.799999,9.427
"738",24.1,7.644,37.105,48,47.974998,8.55,101.550003,19.764999,23.5,1.42,52.259998,77.489998,29.934999,25.4,32.68,12.260226,18.195,24.76,35.200001,25.125,20.16,32.494999,52.299999,9.275
"739",23.055,7.651,37.014999,47.5,49.669998,8.516,102.199997,19.535,23.35,1.398,49.950001,78.510002,29.424999,25.6875,32.200001,11.989256,18.215,25.049999,35.02,25.334999,20.4,32.029999,52.490002,9.773
"740",24.299999,7.855,37.935001,47.775002,50.490002,8.85,104.400002,20.15,22.860001,1.429,52.880001,85.089996,30.290001,25.762501,32.5,12.14138,18.1,25.98,35.865002,26.209999,20.700001,33.990002,53.799999,10
"741",24.184999,7.862,37.830002,47.400002,50.93,8.908,108,20.035,22.440001,1.433,52.23,84,30.719999,25.262501,33.099998,12.169903,18.35,25.57,36.645,26.094999,20.85,34.314999,54.799999,10
"742",23.950001,7.661,37.830002,47.549999,49.950001,9.005,104.25,19.77,22.780001,1.423,53.02,83.099998,30.6,25.525,32.855,12.360057,18.5,25.6,36.025002,26.139999,20.610001,33.400002,53.669998,9.929
"743",23.815001,7.72,38.105,47.299999,50.099998,9.05,105.599998,19.875,22.57,1.437,54.130001,83.339996,30.559999,25.875,33.865002,12.046302,18.75,25.52,36.59,26.309999,20.790001,33.720001,53.200001,9.917
"744",24.040001,7.75,38.294998,46.799999,50.099998,8.956,105.550003,19.879999,22.370001,1.437,54.139999,85,30.35,25.9,33.860001,12.312519,18.799999,25.32,36.540001,26.52,20.91,33.889999,53.189999,9.941
"745",24.254999,7.742,38.095001,46.150002,50.099998,8.915,105.400002,19.860001,22.385,1.41,53.310001,85.099998,30.209999,25.875,33.599998,12.35055,18.965,25.9,36.185001,26.145,21,33.695,53,10.3
"746",23.535,7.709,37.985001,47.165001,51,8.89,105.400002,19.82,22.315001,1.425,53.939999,85,30.27,26.075001,33.869999,12.312519,18.844999,25.799999,36.224998,25.84,21,34.860001,52.849998,10.28
"747",23.540001,7.729,37.419998,47.220001,51.389999,8.82,105.849998,20.145,22.1,1.43,52.830002,85,30.200001,25.875,33.650002,12.245965,18.5,25.805,36.105,25.764999,21.469999,34.029999,52.59,10.02
"748",24.4,7.83,38,49.950001,53,9.01,106.400002,20,22.75,1.485,53.439999,83.599998,30.35,26.299999,33.799999,12.26498,18.18,25.98,36.150002,26.74,21.08,35,53.599998,10.83
"749",24.35,8.13,38.580002,47.5,53.599998,9.145,109,20,23.15,1.485,54.099998,87.300003,31.370001,26.5,33.950001,12.26498,18.4,26.58,36.209999,26.459999,21.360001,34.700001,55.400002,11.19
"750",25.75,8.11,38.919998,48.599998,55,9.26,107.5,20.74,23.75,1.52,54.740002,88.199997,32.720001,26.35,34,12.455135,18.879999,26.66,38.060001,27.24,21.5,35.25,55.599998,11.5
"751",25.9,8.42,39,48.650002,54.599998,9.175,106.900002,20.879999,24.1,1.6,54.900002,89.599998,32.040001,26.6,34.400002,12.835444,19.26,26.34,38.009998,27.5,21.42,35.25,56,11.76
"752",27.299999,8.2,39.16,49.700001,55.200001,9.31,107.900002,20.82,23.85,1.605,54.560001,92,32,26.4,34.299999,13.310831,19.1,26.08,38.150002,27.4,21.5,34.849998,55.200001,11.4
"753",26.5,8.19,39.099998,50.200001,55,9.4,107.199997,20.940001,23.5,1.63,54.619999,89.650002,32.490002,26.25,34.799999,13.691141,19.16,26.02,37.959999,27.9,21.5,35.200001,55.599998,10.63
"754",26.65,8.23,39.200001,50.900002,55.200001,9.61,107.599998,20.48,23.5,1.63,56.240002,90,33,26.35,35,13.691141,18.959999,25.5,38.720001,27.940001,20.860001,35.150002,55.799999,10.52
"755",26.4,8.22,39.279999,52,56,9.6,107.5,20.6,23,1.625,56.060001,89,32.91,25.549999,34.75,13.405909,18.780001,24.9,39.290001,28.18,20.860001,35,55.599998,10.32
"756",26.35,8.15,39.400002,53.200001,56,9.545,108,20.940001,22.799999,1.63,55.580002,89.5,32.779999,25.75,35,13.405909,18.82,24.76,39.23,28.16,20.780001,35.799999,55.400002,10.35
"757",26.200001,8.12,39,52.599998,56,9.66,108.599998,20.76,23.1,1.625,55.599998,90.050003,33.43,25.35,35.150002,13.500986,19.360001,24.540001,39.200001,28.620001,20.58,35.200001,55.400002,10.6
"758",25.799999,8.18,39.540001,53.400002,56,9.72,109.800003,22.459999,23.4,1.63,55.060001,86.050003,33.25,25.549999,35.150002,13.405909,19.360001,25.08,39.34,28.4,20.799999,34.599998,55.400002,10.83
"759",26.450001,8.12,39.240002,52.5,55.799999,9.6,107,23.4,23.1,1.625,55.5,92,34,25.35,35.150002,13.500986,19.379999,25.040001,39.110001,28.5,21,35.349998,55.400002,10.71
"760",25.299999,8.18,39.5,53,56,9.555,107.300003,23,22.700001,1.62,55.939999,92.25,33.369999,25.049999,35,13.405909,19.379999,24.84,39.310001,28.24,20.92,35.049999,55,10.72
"761",25.35,8.15,39.439999,55,55.599998,9.62,107,22.9,23.299999,1.615,54.900002,94.099998,34.02,25.15,35.200001,13.500986,19.82,25.24,39.689999,28.280001,20.639999,34.950001,54.599998,10.81
"762",25.049999,8.1,39.759998,55.799999,55.799999,9.7,108.699997,23.200001,23.5,1.61,55.720001,95.900002,34.849998,25.25,35,13.596063,20.5,25.26,40.389999,28.66,20.620001,35.299999,54.200001,11.04
"763",24.85,8.12,39.740002,57.5,55.799999,9.715,109.300003,23.559999,24,1.59,54.860001,96.75,35.32,25.200001,35,13.310831,21,25.620001,40.759998,28.4,20.68,35.450001,55.599998,11.14
"764",22.549999,8,39.599998,56.200001,54.400002,9.685,108.900002,23.299999,24.049999,1.58,55.200001,94.5,34.860001,25.049999,35.799999,13.310831,20.4,25.52,40.810001,28.4,20.620001,35.349998,55,11.1
"765",23.35,7.98,39.459999,55.200001,54.799999,9.8,104.400002,22.799999,22.4,1.56,54.5,95.050003,34.310001,24.674999,36.299999,13.215754,19.219999,25.18,40.849998,28.6,20.379999,34.700001,55,9.85
"766",24.049999,7.93,39.400002,54.400002,54,9.855,103.5,22.700001,21.299999,1.585,55.240002,95.150002,34.07,24.799999,35.900002,13.405909,19.68,24.84,40.860001,28.24,20.26,34.75,54.799999,9.8
"767",25.049999,7.88,39.299999,53.599998,54,9.925,102,22.34,20.15,1.52,54.400002,91.650002,34.02,24.9,36.299999,13.310831,19.620001,24.780001,40.799999,28.42,20.4,34.799999,55.200001,9.63
"768",25.1,7.92,38.900002,53.299999,53.200001,9.82,102.400002,22.32,20.299999,1.5,52.98,88.75,34.130001,24.85,35.900002,13.405909,19.040001,24.639999,40.549999,27.780001,20.200001,35.25,55.799999,9.24
"769",25.700001,7.79,38.34,53.799999,53.400002,9.915,102.400002,22.299999,20,1.505,51.860001,87.599998,34.630001,24.625,35.5,13.215754,18.799999,24.74,40.529999,28.540001,20.620001,34.799999,54.400002,9.455
"770",24.799999,8.04,38.959999,53.5,55.799999,9.94,101.199997,22.200001,20,1.535,51.240002,88.550003,34.380001,24.825001,36.25,13.025599,18.76,24.66,40.639999,28.74,20.299999,35.299999,54.400002,9.41
"771",24,7.86,38.200001,53.799999,54,9.745,100,21.639999,19.700001,1.52,50.5,86.75,34.16,24.775,36.049999,12.930522,18.280001,24.5,40.16,28.280001,20.059999,34.849998,54,9.58
"772",23.200001,7.97,37.939999,50.299999,53,9.63,97.900002,21.52,18.6,1.51,50.279999,84.949997,34.080002,24.575001,35.799999,12.835444,17.5,24.139999,40.139999,27.940001,19.5,34.400002,53,9.005
"773",23,7.6,36.84,48.5,51.799999,9.505,95.550003,20.66,18.219999,1.45,47.900002,83.5,32.77,23.924999,34.049999,11.979748,17.120001,23.379999,39.48,26.82,19.219999,33.5,51,9.025
"774",24.85,7.8,37.98,49.5,53.599998,9.715,99.599998,21.26,18.9,1.535,48.970001,83.900002,35.200001,24.5,35.5,12.835444,18.219999,24.139999,41.110001,27.379999,19.610001,33.150002,51.200001,9.24
"775",23.049999,7.54,37,49.450001,52.799999,9.5,97.849998,21.16,19,1.52,47.200001,81,33.470001,24.299999,35.049999,13.025599,17.6,23.5,39.990002,26.68,19.309999,32.700001,52.599998,8.82
"776",22.450001,7.54,37.34,49.299999,51,9.595,97.75,20.780001,18.5,1.5,45.84,79.5,32.330002,24.475,34.400002,13.120676,16.98,23.4,39.240002,26.68,19.110001,32.650002,50.400002,8.9
"777",23,7.65,37.759998,50.200001,52.400002,9.665,99.449997,20.959999,18.120001,1.48,46.950001,79.699997,32.060001,23.950001,34.950001,12.835444,17.139999,23.34,40.119999,27.4,18.940001,32.599998,53.599998,8.88
"778",23.1,7.54,37.639999,52.700001,51.400002,9.475,96.349998,21.639999,17.719999,1.46,46.93,78.400002,32.049999,23.75,35.400002,12.835444,16.9,23.16,39.75,26.84,19.24,32.599998,53,8.765
"779",22.950001,7.43,38,51.900002,51.599998,9.48,96.599998,22.299999,17.620001,1.48,46.459999,78.75,31.82,24,34.650002,12.64529,17.1,23.299999,39.599998,26.6,19.299999,32.650002,53.799999,8.92
"780",23.15,7.43,37.84,52.599998,52,9.4,96,21.74,17.52,1.47,47.080002,79.5,32.029999,24,35.099998,12.074825,16.82,22.9,39.490002,27.120001,19.040001,33.200001,52,9.1
"781",23.450001,7.42,38.84,50.5,52,9.51,96.599998,21.540001,17.74,1.48,47.91,81.099998,31.959999,24.4,36,12.26498,17.26,23.559999,38.900002,27.879999,19.35,34,51.200001,9.005
"782",23.049999,7.47,39.16,51.099998,52.200001,9.595,97,21.32,17,1.47,48.18,85.400002,31.440001,24.200001,35.650002,12.360057,16.959999,23.540001,38.830002,27.4,19.389999,33.549999,52.400002,9.445
"783",23.299999,7.53,39.259998,50.700001,53,9.59,96.099998,21.4,17.6,1.49,48.169998,84.050003,31.51,24.35,35.150002,12.455135,16.52,23.76,39.830002,27.6,19.290001,33.450001,52,8.98
"784",23.35,7.45,38.919998,51,51,9.335,97.550003,21.440001,17.700001,1.47,47.970001,83.599998,31.889999,24.525,34.900002,12.455135,16.48,23.68,39.200001,27.26,19.5,33.299999,52.599998,8.73
"785",23.1,7.72,39.540001,50.599998,52.200001,9.305,103.900002,22.139999,17.66,1.48,47,84.75,31.799999,24.475,34.400002,12.455135,17.139999,23.98,38.66,26.959999,19.92,32.75,52,8.69
"786",23.5,7.47,39.200001,49.950001,51,9.365,102.900002,22.1,17.58,1.47,48.080002,84.150002,31.76,24.6,34.5,12.455135,17.34,23.9,38.509998,27.059999,19.620001,32.25,52,8.75
"787",23,7.45,39.5,50.400002,52,9.3,100.199997,22.1,17.360001,1.465,48.02,82.699997,31.85,24.85,34.599998,12.26498,17.42,23.9,39.32,27.08,19.809999,32.799999,53,8.74
"788",22.15,7.35,39.599998,49.549999,52.200001,9.535,101.400002,21.799999,17,1.47,47.099998,84.849998,31.99,24.775,34.599998,12.169903,17.4,24.139999,41.91,27.360001,19.200001,32.650002,54,8.8
"789",20.75,7.32,39.5,49.400002,52.599998,9.455,100.599998,21.700001,16.98,1.46,46.68,81.849998,31.59,24.674999,34.950001,13.405909,16.48,25.5,41.669998,26.959999,19.52,32.75,53.200001,8.62
"790",20.549999,7.21,38.799999,49.099998,53.599998,9.11,99.650002,21,16.700001,1.46,45.23,78.949997,30.83,24.125,34.25,13.215754,16.34,24.879999,41.450001,26.16,18.959999,32.099998,52.799999,8.59
"791",21.549999,7.32,38.560001,49.799999,51.799999,9.02,101.300003,20.9,16.059999,1.41,46.900002,81.550003,30.34,24.525,33.799999,13.596063,16.02,25.200001,42.099998,26.059999,18.780001,32,51,8.66
"792",21.299999,7.5,38.599998,49.400002,51,9.02,102.199997,20.74,16,1.42,47.630001,84.900002,31.92,24.575001,34.150002,13.976373,16.200001,25.74,41.900002,26.34,18.799999,32,52.200001,8.5
"793",22.65,7.52,38.580002,49,51,9,104.400002,20.780001,16.299999,1.405,46.84,87,31.049999,24.25,34.349998,14.45176,16.34,26.219999,41.830002,26.26,18.9,33.299999,52.200001,8.225
"794",22.549999,7.54,38.799999,48.549999,51,9.05,103.099998,21.200001,16.200001,1.4,46.48,88.550003,32.5,24.325001,34.5,14.07145,16.26,26.08,41.82,26.440001,19.219999,33.25,53,8.545
"795",23,7.6,39.040001,49.950001,51,9.265,105.300003,21.6,16.02,1.38,47.119999,92.25,32.130001,24.575001,34.5,14.07145,16.48,26.66,42.27,26.559999,19.469999,33.400002,54,8.6
"796",23.9,7.65,38.639999,49.599998,50,9.435,104.699997,21.5,16.219999,1.35,47.150002,88.599998,31.940001,24.674999,35.049999,14.261605,17.18,26.639999,42.380001,26.700001,19.629999,33.299999,54,8.215
"797",22.9,7.71,38.619999,49.5,49.900002,9.21,103.800003,22.299999,16.5,1.32,46.200001,88.849998,31.82,24.575001,34.299999,14.07145,16.74,26.360001,41.799999,26.219999,19.26,33.200001,53,7.95
"798",22.35,7.72,38.240002,49.5,50,9.18,101.099998,23.120001,16.639999,1.3,44.959999,88,31.120001,24.75,35.099998,14.07145,16.440001,26.02,41.48,26.040001,19.17,32.5,50.400002,8.025
"799",23.049999,7.71,38.919998,48.799999,50.400002,9.225,102.400002,23.120001,16.299999,1.25,45.700001,86.400002,30.360001,24.475,35,13.881295,16.24,26.040001,41.59,26.139999,19.17,32.799999,51.400002,8.65
"800",23.700001,7.57,39.580002,48.599998,50.400002,9.185,105.400002,23.18,16.66,1.26,47.650002,88.699997,30.860001,24.299999,34.549999,14.07145,16.139999,25.200001,41.310001,26.299999,19.200001,32.25,52,8.48
"801",22.85,7.68,40.099998,49.849998,49.900002,9.325,105.199997,23.120001,16.82,1.355,47.580002,90.75,30.91,24.15,33.700001,14.07145,15.9,25.719999,41.799999,26.280001,19.440001,32.25,54.400002,8.055
"802",24.25,7.64,40.279999,49.900002,49.799999,9.275,102.800003,22.700001,16.360001,1.37,47.869999,93.050003,31.120001,24.025,33.75,14.07145,16.1,26.299999,42.34,26.719999,19.9,32.25,51.799999,8.005
"803",24.549999,7.6,40.380001,51.099998,49.599998,9.355,103.599998,23.1,16.559999,1.345,48.200001,96.650002,31.15,24.174999,33.650002,14.166528,16.42,26.540001,42.080002,26.92,20.08,32.200001,52,8.25
"804",23.1,7.52,39.959999,51.5,50,9.14,99,22.780001,16.719999,1.35,47.529999,94.650002,30.549999,24.424999,32.650002,14.07145,16.459999,27.24,40.950001,26.860001,20.799999,31.950001,51.400002,8.255
"805",22.6,7.57,39.580002,51.5,50.400002,9.125,99.099998,22.700001,16.32,1.32,46.84,92.849998,29.98,24.275,32.950001,13.976373,16.1,27.08,40.599998,26.540001,20.76,32.049999,50.599998,8.11
"806",22.1,7.57,40.16,51.099998,51,9.14,97.25,22.879999,16.299999,1.35,46.619999,89.449997,30.74,24.325001,33.599998,13.786218,16,27,40.869999,26.76,20.84,31.799999,50.200001,8.125
"807",22.9,7.58,40.5,51.400002,51,9.32,98.150002,23.280001,16.48,1.34,47.060001,90.349998,30.59,23.875,33.299999,13.786218,16.139999,27.120001,41.119999,27.1,21.18,32.150002,50.400002,8.195
"808",22.25,7.6,40.099998,50.900002,50.400002,9.315,98.300003,23.459999,16.32,1.33,47.349998,88.699997,30.93,23.875,33.299999,13.596063,16.200001,27,41.23,27.219999,21.02,32.349998,50,7.95
"809",22,7.74,40.380001,51.5,50.599998,9.435,100.300003,23.6,16.32,1.35,47.279999,89.349998,31.59,23.799999,33.349998,13.500986,15.72,27.139999,40.799999,27.18,21.139999,32.200001,51,7.63
"810",21.700001,7.65,39.98,51.599998,51,9.385,101.099998,23.08,16.82,1.315,47.139999,87.599998,30.6,23.75,34.150002,13.405909,15.88,27.1,40.27,26.68,21.48,32.700001,51.799999,8.125
"811",20.799999,7.67,40.5,51.900002,50.400002,9.265,97.050003,23.34,16.700001,1.32,47.439999,88.300003,30.42,23.775,33.75,13.120676,15.76,27.440001,40.080002,26.299999,21.299999,32.700001,51,7.81
"812",22.299999,7.68,40.560001,52,51,9.415,98.5,23.52,16.5,1.32,49.48,92.349998,32.169998,23.924999,34.150002,13.215754,16.48,27.4,41.23,27,22.1,32.900002,51.200001,7.87
"813",22.700001,7.4,40.700001,50.799999,51.400002,9.675,97.699997,23.700001,16.299999,1.47,49.07,92.5,27.6,23.75,33.650002,12.930522,15.82,27.16,40.240002,26.879999,21.799999,32.5,51.599998,7.62
"814",21.75,7.37,40.700001,51,51.200001,9.66,96.800003,23.700001,16.459999,1.46,48.18,94.25,27.08,23.9,33.5,12.930522,15.94,27.700001,39.599998,26.08,21.98,32.450001,51.599998,7.545
"815",22.75,7.45,40.82,52.099998,52,9.8,98.449997,24.360001,16.459999,1.45,48.52,101,27.889999,24,32.900002,12.930522,15.54,27.459999,40.650002,26.379999,21.940001,31.950001,52.599998,7.6
"816",22.85,7.55,40.740002,50.299999,52.400002,9.86,93.849998,24.26,16.4,1.48,49.029999,101.900002,27.540001,24,32.799999,12.930522,15.72,27.4,40.119999,26.299999,22.139999,31.950001,52,7.6
"817",22.200001,7.51,40.799999,48.549999,52.400002,9.755,96.699997,24.84,16.379999,1.445,49.23,101.699997,26.639999,23.9,33.049999,12.930522,15.22,27.440001,40.52,26.48,21.940001,31.5,52.400002,7.695
"818",22.85,7.59,41.18,49.5,53,9.74,94.199997,25.32,16.4,1.425,49.369999,101.5,27.25,24.125,33.049999,12.930522,15.14,27.5,40.189999,26.5,21.9,32.650002,52.400002,7.625
"819",22.950001,7.5,41.279999,49.150002,53.599998,9.75,97,25.34,16.6,1.44,49.57,103.400002,28.040001,24.174999,33.200001,12.930522,15.16,27.48,40.259998,26.5,21.1,31.85,52.200001,7.635
"820",23.5,7.65,41.720001,50,53.599998,9.805,96.300003,25.76,17.379999,1.45,50.34,102.400002,28.5,24.174999,33.299999,12.930522,15.24,27.6,40.75,26.5,21.18,31.950001,52.200001,7.6
"821",23.5,7.67,41.700001,50.400002,53.599998,9.655,96.550003,25.4,17.18,1.44,50.959999,102,28.219999,24.174999,33.099998,12.930522,15.14,27.52,40.529999,26.52,21.18,32.549999,52.400002,7.5
"822",23.049999,7.66,41.720001,51.900002,52.400002,9.83,95.5,24.959999,17.34,1.46,51.220001,101.800003,28.889999,24.475,33.400002,12.930522,15.16,27.58,40.919998,26.4,21.299999,33.25,52.200001,7.515
"823",21.85,7.58,41.459999,51.5,53.599998,9.89,96.5,25,17.719999,1.445,53.34,102.699997,29.290001,24,33.450001,12.930522,15,27.559999,41,26.76,21.1,33.099998,52.599998,7.73
"824",20.75,7.45,41,51.299999,53,9.685,95.050003,25,17.68,1.405,50.560001,101.099998,28.85,24.174999,33.549999,12.930522,14.7,27.52,40.349998,26.26,20.799999,33.5,52.400002,7.51
"825",20.4,7.75,41,49.700001,53,9.79,95.599998,25.5,18.18,1.455,51.299999,103.699997,29.110001,24.275,33.599998,12.930522,14.64,27.68,40.540001,26.52,21.24,33.150002,52.200001,7.555
"826",20.450001,7.79,39.639999,51.400002,52,9.85,96.150002,25.24,18.379999,1.45,51.560001,103,28.5,24.5,33.5,12.930522,14.82,28.42,41.009998,26.66,21.32,34.5,52.200001,7.505
"827",20.549999,7.9,39.860001,51.5,52,9.93,96.849998,25.74,18.280001,1.475,51.5,102.900002,28,24.25,33.650002,12.930522,14.78,28.74,40.599998,26.98,21.74,34.049999,50.400002,7.5
"828",22.1,7.87,39.68,52,51,9.965,95.400002,26,18.959999,1.49,51.34,102.800003,28.35,24.75,33.650002,12.835444,15.08,28.74,40.07,26.6,21.860001,35.099998,52,7.53
"829",22.700001,7.82,38.700001,53,50.599998,9.835,96,25.799999,19.76,1.49,51.98,102.800003,28.190001,24.950001,33,12.64529,15.26,28.799999,40.049999,26.52,21.76,35.849998,51.799999,7.435
"830",23.700001,7.97,38.439999,53.299999,50,9.95,95.199997,25.620001,19.700001,1.48,52.439999,103.199997,28.42,24.475,33.400002,12.740367,15,28.9,38.150002,26.459999,21.700001,35.900002,51.400002,7.45
"831",22.5,7.93,38.48,54.200001,51.400002,10.17,97.349998,26.059999,20.549999,1.44,52.580002,102,29.219999,24.15,33.25,13.025599,15,28.940001,38.810001,26.5,21.719999,36.549999,50.599998,7.665
"832",20.700001,7.88,38.599998,54,50,10.06,94.050003,26,20.5,1.44,53.220001,100.800003,29,24.674999,33.200001,13.120676,14.9,28.959999,37.900002,26.200001,21.74,35.75,51.400002,7.7
"833",21,7.89,38.700001,53.599998,50.599998,10.07,91.300003,26.52,20.6,1.42,54.5,103,28.530001,24.9,32.950001,13.025599,14.5,28.98,38.169998,26.5,21.700001,36.099998,51.799999,7.6
"834",21,7.89,38.700001,53.599998,50.599998,10.07,91.300003,26.52,20.6,1.42,54.5,103,28.530001,24.9,32.950001,13.025599,14.5,28.98,38.169998,26.5,21.700001,36.099998,51.799999,7.6
"835",20.5,7.83,39.279999,53.799999,50,9.955,94,27.1,20.799999,1.415,55.02,103,28.5,24.875,32.950001,12.930522,14.64,29,38.810001,26.92,21.700001,35.75,52.400002,7.52
"836",19.82,7.75,38.619999,53.099998,49.900002,9.83,95.099998,27.639999,20.65,1.45,54.560001,102.400002,28.780001,24.674999,32.799999,13.025599,14.62,28.6,38.66,26.540001,21.959999,36.049999,53.400002,7.58
